user_id,followers,following,tweet_count,listed_count,verified
23271156,496,637,25758,16,False
941906937851011072,531,1434,109220,3,False
2695932523,1384,1850,1841,29,False
1327928839847219201,3840,4998,121306,7,False
48554269,98,16,30236,29,False
56416028,4602,863,15873,152,False
4292519659,6221,6840,372956,14,False
16801396,1071,1439,33796,10,False
272532394,318,302,7559,4,False
32918646,1112,1765,41870,15,False
1172836750651252738,693,1950,535,4,False
19053831,803,805,427209,20,False
1261332574993027075,12,18,4016,0,False
19106218,27,424,1848,2,False
4806863738,222,931,133724,1,False
1585739035,632,2719,29940,18,False
1392510128004468738,6,7,83,0,False
1324297371006676993,207,108,282,1,False
205291109,58,269,7325,3,False
2783396576,149,1018,7381,1,False
1243336421164732416,212,189,4212,4,False
1434806401,36,236,2216,0,False
1011952996907962369,9155,9162,151076,12,False
1262195210,5968,6512,375966,44,False
826293545061404672,1443,710,161907,14,False
2339686146,826,480,14371,2,False
1172529042429370368,3768,4581,17890,6,False
1421249950885818370,281,1719,5769,16,False
1132370203,562,953,29178,6,False
1645865881,1417,2431,47724,3,False
29302490,44,136,1321,0,False
845424059152322560,198,490,25648,1,False
1327753543093202944,1760,3383,55385,1,False
1106278945425629186,25,33,430,0,False
981957208509263873,720,705,28918,1,False
15206059,6551,6359,3005,205,False
735945260610682880,227,725,10332,0,False
1374787299808972800,907,1504,22742,13,False
3318363842,984,1074,1716,29,False
25268506,426,442,15376,16,False
953946416719843328,1461,2499,25416,1,False
154757225,1223,2151,28748,16,False
4214321,6459,7198,279005,256,False
2316330944,160,316,26023,0,False
290362175,2823,4999,532056,199,False
1433139306378383361,88,89,12001,0,False
1032461024362983424,65,329,2839,0,False
40891460,493,940,14368,12,False
749637147464912896,111,270,1195,0,False
2964864586,117,198,3676,0,False
1421167375957831682,617,638,10794,3,False
856719098,3636,3991,277095,10,False
173935378,86,118,4814,1,False
717700049040445440,170,146,2579,7,False
1398866593237508100,1618,1,358690,29,False
1448297335126204421,123,0,129466,8,False
955443550048608257,2596,3,864770,58,False
1448950105059598336,284,1,196975,10,False
1051649960,3545,108,644922,51,False
1337430590241562626,2487,4,904385,56,False
1382032616824651777,1675,2,548662,36,False
1300636078743924737,340,907,8796,2,False
431989627,362,297,19880,3,False
612987852,141,461,1297,1,False
19414612,83,139,3919,1,False
1223007348899438592,272,2,1890,0,False
333444219,3571,4973,106026,2,False
12037732,2734,3299,46676,282,False
608572773,401,222,13617,3,False
1335328228223971331,9,229,252,0,False
4591021,545,705,6179,4,False
15244310,1006,3503,17678,96,False
136829070,387,757,17599,10,False
776400017267449857,45,346,6275,0,False
2514534590,246,764,31663,1,False
1349430609706409991,403,441,452,4,False
921427485954330624,1805,1014,7633,30,False
1196412332,388,5000,23396,2,False
1090813970229940224,5,37,84,0,False
47893902,163,375,39185,3,False
327379330,808,822,16153,0,False
4248653834,607,1838,15616,1,False
3432233293,80,251,3546,0,False
4189574301,1676,2474,29581,3,False
3077483492,1704,4000,47489,6,False
4183500914,1243,1276,36945,18,False
16368708,3087,5003,101222,80,False
1619667888,384,265,33444,20,False
24259738,103,297,49689,1,False
35904291,347,307,7961,6,False
14836055,3524,4771,380814,92,False
1406444974464450568,474,1093,10385,1,False
1071595464,580,698,15292,12,False
360766927,7849,7926,43580,80,False
658763,675,700,49561,35,False
217844974,1635,1477,64914,125,False
252360015,558,1722,32913,0,False
711731483162107904,3697,2951,20179,25,False
2984260990,8857,8216,216544,32,False
17233112,721,3927,19665,6,False
1463898165980143616,27,215,35,0,False
2842828204,465,63,439,11,False
1347330704816926721,464,270,904,2,False
484019848,490,1538,8656,15,False
39521730,1625,3285,44445,191,False
16430550,883,941,154,27,False
1117848975737012226,53,78,7321,0,False
1469008055597731850,5,260,10,0,False
1081876256,1908,443,210778,5,False
1496710898,949,1914,6911,6,False
29636523,678,481,110642,24,False
883670046,1881,2735,9696,6,False
43049843,642,2246,24448,21,False
1239267002046439425,293,267,2534,2,False
73118176,1715,1260,172345,96,False
921850761931382785,783,808,163932,1,False
117810351,43174,25151,107031,956,False
704093070254579713,3326,4997,29514,26,False
1029072509755375616,46,51,19233,1,False
19143308,620,540,27484,12,False
14377702,2007,2378,53117,95,False
27890789,5283,5088,201772,15,False
16004319,953,2401,67892,46,False
1058585094552739840,48,195,15035,0,False
19098965,133,204,33630,2,False
1250629509210128384,49,845,3760,0,False
2898479253,102,409,373,0,False
213761842,808,1239,15630,24,False
951225554,4282,4878,227747,195,False
1205121600896585728,45,290,567,0,False
1445057001436876804,25,225,2659,0,False
927051037596295169,1342,1222,79637,0,False
152769347,61,242,16349,2,False
26920684,1042,1206,29896,22,False
368463052,179,329,75207,2,False
960359287955456000,388,1811,48497,1,False
238362897,174,119,6912,10,False
228562745,292,413,370986,83,False
790413504511512576,15,94,54,0,False
3018943940,282,605,891,6,False
1423729025579511813,52,451,1794,0,False
20678203,606,628,13679,102,False
1068993941792595980,122,212,82146,1,False
149598471,146,264,11868,4,False
36125631,140,392,8621,6,False
32877659,69,171,6356,5,False
701678792,332,410,49705,0,False
585396749,634,1055,2932,7,False
306343135,68,240,8550,2,False
34631429,543,406,128969,53,False
855272672,44,183,1779,0,False
1359667334026256385,90,286,2312,1,False
181996041,5779,5238,14322,214,False
303827284,2771,1367,353218,346,False
1392231261792579585,24,156,106,0,False
1335324012872945664,29,685,1531,0,False
1248431236667912192,53,485,267,1,False
309117885,236,1533,2866,6,False
370753632,435,922,13322,54,False
1370644575203786752,15,242,797,0,False
825197060571832320,92,105,2474,0,False
2173716863,283,247,2207,10,False
131490551,141110,155005,205030,2440,False
1424358079773151237,101,604,3331,0,False
841302234596069378,0,9,1252,0,False
515532484,306,652,14477,1,False
4020277103,364,306,969,0,False
1860547518,283,1038,271,3,False
214088469,757,914,14241,6,False
78691344,2783,40,2232,39,False
2360557134,106,730,37279,0,False
34820804,64,127,4660,1,False
1346553265,136,165,6837,0,False
1337419491865747459,212,1640,4397,1,False
17144330,3429,2791,13767,34,False
1366545076080508935,3034,4990,2991,2,False
1299673800,2749,3661,96234,528,False
17495913,2801,2016,411462,386,False
1173722320629837825,30,96,26704,0,False
967176661186895872,487,2847,18541,0,False
782090190974099456,3531,4993,170325,14,False
1416820169024831490,7,88,186,0,False
702205720,335,703,35347,13,False
25297163,225,1163,12817,1,False
476246949,3346,4996,97987,3,False
